material_id,formula,atom_index,element,component,ref,pred,residual,abs_residual
mp-35906,Ag3Cl6Y,1,Ag,zz,1.37199,0.93443751,-0.43755249000000007,0.43755249000000007
mp-35906,Ag3Cl6Y,3,Ag,zz,1.37193,0.93443763,-0.4374923700000001,0.4374923700000001
mp-583463,Cl18Fe6,15,Cl,xx,-2.04772,-1.61023915,0.43748085000000003,0.43748085000000003
mp-5151,Cd8Ge2S12,3,Cd,yy,2.38016,1.942693,-0.43746700000000005,0.43746700000000005
mp-5151,Cd8Ge2S12,2,Cd,yy,2.38016,1.94269764,-0.43746236000000005,0.43746236000000005
mp-1118943,Cs24N40Re16,56,N,yy,-1.87662,-1.43922448,0.4373955199999999,0.4373955199999999
mp-989604,Mo8N24Y8,6,Y,xx,4.94921,4.51182175,-0.4373882499999997,0.4373882499999997
mp-1087549,Cs30N38W14,48,N,xx,-2.72756,-2.29017234,0.4373876600000002,0.4373876600000002
mp-35906,Ag3Cl6Y,3,Ag,yy,1.33569,0.89830327,-0.43738673000000006,0.43738673000000006
mp-35906,Ag3Cl6Y,1,Ag,yy,1.33569,0.89830458,-0.43738542,0.43738542
mp-1118943,Cs24N40Re16,76,N,yy,-1.87662,-1.43923867,0.43738133,0.43738133
mp-1118943,Cs24N40Re16,57,N,yy,-1.87659,-1.43923235,0.43735765000000004,0.43735765000000004
mp-1118943,Cs24N40Re16,77,N,yy,-1.87659,-1.43923497,0.43735503,0.43735503
mp-19885,Ga4In4S12,0,In,xx,3.85338,3.41604662,-0.4373333800000001,0.4373333800000001
mp-19885,Ga4In4S12,1,In,xx,3.85338,3.41605949,-0.43732051000000016,0.43732051000000016
mp-19885,Ga4In4S12,3,In,xx,3.85338,3.41606092,-0.43731907999999997,0.43731907999999997
mp-19885,Ga4In4S12,2,In,xx,3.85338,3.41608238,-0.43729761999999983,0.43729761999999983
mp-29151,Cl2Li5N,0,Li,xx,1.2004,0.76312536,-0.43727463999999994,0.43727463999999994
mp-540900,B24O48Pd12,17,B,yy,3.10844,2.67119598,-0.43724402000000007,0.43724402000000007
mp-540900,B24O48Pd12,3,B,yy,3.10844,2.67119837,-0.43724162999999994,0.43724162999999994
mp-540900,B24O48Pd12,5,B,yy,3.10844,2.67119956,-0.43724044000000006,0.43724044000000006
mp-540900,B24O48Pd12,15,B,yy,3.10844,2.67120004,-0.43723995999999987,0.43723995999999987
mp-540900,B24O48Pd12,14,B,xx,3.10842,2.67119598,-0.4372240200000004,0.4372240200000004
mp-540900,B24O48Pd12,2,B,xx,3.10842,2.67119741,-0.4372225900000002,0.4372225900000002
mp-540900,B24O48Pd12,7,B,xx,3.10842,2.67119932,-0.43722068000000025,0.43722068000000025
mp-540900,B24O48Pd12,19,B,xx,3.10842,2.67120218,-0.4372178200000003,0.4372178200000003
mp-673624,MgNb2O9Pb3,10,O,zz,-4.17477,-3.73756695,0.4372030499999995,0.4372030499999995
mp-1591,C3Al4,6,C,yy,-4.0189,-3.58170033,0.4371996700000005,0.4371996700000005
mp-11342,Ga2Se2,1,Ga,yy,2.25187,1.81470394,-0.4371660599999998,0.4371660599999998
mp-559593,F18N45P9S27,2,P,zz,2.26013,1.82297397,-0.43715603000000014,0.43715603000000014
mp-559593,F18N45P9S27,1,P,zz,2.26013,1.82298493,-0.43714507000000014,0.43714507000000014
mp-559593,F18N45P9S27,6,P,zz,2.26013,1.82298565,-0.4371443500000003,0.4371443500000003
mp-559593,F18N45P9S27,7,P,zz,2.26013,1.82298839,-0.4371416100000003,0.4371416100000003
mp-559593,F18N45P9S27,3,P,zz,2.26013,1.8229897,-0.43714030000000026,0.43714030000000026
mp-559593,F18N45P9S27,8,P,zz,2.26013,1.82299685,-0.4371331500000002,0.4371331500000002
mp-559593,F18N45P9S27,0,P,zz,2.26013,1.82299805,-0.43713195000000016,0.43713195000000016
mp-559593,F18N45P9S27,5,P,zz,2.26013,1.82300496,-0.4371250400000002,0.4371250400000002
mp-559593,F18N45P9S27,4,P,zz,2.26013,1.8230052,-0.4371248000000001,0.4371248000000001
mp-569267,Ca8Cd4Sb8,10,Cd,yy,1.68644,1.24932694,-0.43711305999999994,0.43711305999999994
mp-1219458,Rh4Sb4Te4,3,Sb,zz,3.71376,3.27664757,-0.43711243,0.43711243
mp-1087549,Cs30N38W14,78,N,zz,-2.25367,-1.81656039,0.43710961000000004,0.43710961000000004
mp-1087549,Cs30N38W14,79,N,zz,-2.25366,-1.81655073,0.4371092700000001,0.4371092700000001
mp-567504,Cl6Cr2,6,Cl,yy,-1.54015,-1.10304093,0.43710907,0.43710907
mp-1219458,Rh4Sb4Te4,3,Sb,xx,3.71376,3.27665162,-0.4371083800000002,0.4371083800000002
mp-1219458,Rh4Sb4Te4,3,Sb,yy,3.71376,3.2766552,-0.4371048000000002,0.4371048000000002
mp-540922,Cr8Te24,28,Te,yy,0.00084,-0.43626106,-0.43710106,0.43710106
mp-540922,Cr8Te24,31,Te,yy,0.00084,-0.43625855,-0.43709855000000003,0.43709855000000003
mp-569267,Ca8Cd4Sb8,9,Cd,yy,1.68644,1.24934149,-0.43709851,0.43709851
mp-13150,BN,1,N,xx,-2.40953,-1.97243237,0.43709763000000024,0.43709763000000024
mp-1219458,Rh4Sb4Te4,0,Sb,xx,3.71376,3.27667618,-0.43708382000000023,0.43708382000000023
mp-1219458,Rh4Sb4Te4,2,Sb,zz,3.71376,3.27668142,-0.4370785800000001,0.4370785800000001
mp-1219458,Rh4Sb4Te4,1,Sb,zz,3.71376,3.27668428,-0.43707572000000017,0.43707572000000017
mp-1219458,Rh4Sb4Te4,0,Sb,yy,3.71376,3.27668619,-0.43707381000000023,0.43707381000000023
mp-1219458,Rh4Sb4Te4,0,Sb,zz,3.71376,3.27668619,-0.43707381000000023,0.43707381000000023
mp-1219458,Rh4Sb4Te4,2,Sb,yy,3.71376,3.27668619,-0.43707381000000023,0.43707381000000023
mp-1219458,Rh4Sb4Te4,1,Sb,xx,3.71376,3.27668858,-0.4370714200000001,0.4370714200000001
mp-1219458,Rh4Sb4Te4,1,Sb,yy,3.71376,3.27669001,-0.43706999000000035,0.43706999000000035
mp-1029967,N38Rb30W14,57,N,yy,-2.64569,-2.20862055,0.4370694500000001,0.4370694500000001
mp-1219458,Rh4Sb4Te4,2,Sb,xx,3.71376,3.27669144,-0.43706856000000016,0.43706856000000016
mp-540900,B24O48Pd12,13,B,xx,3.10817,2.67119718,-0.4369728199999998,0.4369728199999998
mp-540900,B24O48Pd12,1,B,xx,3.10817,2.67119741,-0.4369725899999999,0.4369725899999999
mp-540900,B24O48Pd12,6,B,xx,3.10817,2.67119789,-0.4369721099999997,0.4369721099999997
mp-540900,B24O48Pd12,18,B,xx,3.10817,2.67119837,-0.43697162999999994,0.43697162999999994
mp-14285,Co4P8,10,P,zz,2.91546,2.47851706,-0.4369429399999998,0.4369429399999998
mp-540900,B24O48Pd12,16,B,yy,3.10812,2.67119598,-0.4369240200000002,0.4369240200000002
mp-540900,B24O48Pd12,12,B,yy,3.10812,2.67119884,-0.4369211599999998,0.4369211599999998
mp-540900,B24O48Pd12,0,B,yy,3.10812,2.67120314,-0.4369168600000002,0.4369168600000002
mp-540900,B24O48Pd12,4,B,yy,3.10812,2.67120457,-0.43691543,0.43691543
mp-859876,Ge8N8O4,7,Ge,xx,3.62537,3.18847418,-0.43689582000000016,0.43689582000000016
mp-859876,Ge8N8O4,3,Ge,xx,3.62537,3.18847632,-0.4368936800000003,0.4368936800000003
mp-859876,Ge8N8O4,4,Ge,xx,3.62537,3.18848181,-0.43688819000000034,0.43688819000000034
mp-571288,Ag8K4Se16Ta4,20,Se,zz,-1.91254,-1.47565484,0.4368851599999999,0.4368851599999999
mp-571288,Ag8K4Se16Ta4,28,Se,zz,-1.91254,-1.47566068,0.43687931999999985,0.43687931999999985
mp-859876,Ge8N8O4,0,Ge,xx,3.62537,3.18849754,-0.43687246,0.43687246
mp-767688,C2Na2Nd2O14P2,7,C,xx,0.34912,-0.08774157,-0.43686157,0.43686157
mp-767688,C2Na2Nd2O14P2,6,C,xx,0.34912,-0.0877372,-0.4368572,0.4368572
mp-18300,Al4Ca12Sb12,4,Ca,zz,2.91042,2.47362518,-0.4367948199999998,0.4367948199999998
mp-18300,Al4Ca12Sb12,7,Ca,zz,2.91042,2.47363615,-0.43678384999999986,0.43678384999999986
mp-1029850,Cr14K30N38,4,K,xx,1.12617,0.68939602,-0.4367739799999999,0.4367739799999999
mp-1118943,Cs24N40Re16,59,N,xx,-1.87597,-1.43923235,0.43673765,0.43673765
mp-1118943,Cs24N40Re16,79,N,xx,-1.87597,-1.43923414,0.43673586,0.43673586
mp-623087,Br14Re6Te14,25,Br,zz,-1.1984,-0.76167321,0.4367267899999999,0.4367267899999999
mp-1087549,Cs30N38W14,49,N,xx,-2.72684,-2.29018068,0.43665931999999996,0.43665931999999996
mp-504952,Ga6In6Se18,17,Se,zz,-1.90395,-1.46737909,0.4365709099999999,0.4365709099999999
mp-504952,Ga6In6Se18,16,Se,zz,-1.90395,-1.46738076,0.4365692400000001,0.4365692400000001
mp-504952,Ga6In6Se18,13,Se,zz,-1.90395,-1.46738338,0.43656662,0.43656662
mp-504952,Ga6In6Se18,14,Se,zz,-1.90395,-1.46738422,0.43656578,0.43656578
mp-504952,Ga6In6Se18,15,Se,zz,-1.90395,-1.4673847,0.43656530000000004,0.43656530000000004
mp-504952,Ga6In6Se18,12,Se,zz,-1.90395,-1.46738493,0.4365650700000001,0.4365650700000001
mp-570219,Br6In2,6,Br,yy,-1.65097,-1.2144556,0.4365144000000001,0.4365144000000001
mp-1118943,Cs24N40Re16,58,N,xx,-1.87572,-1.43923616,0.43648383999999996,0.43648383999999996
mp-1118943,Cs24N40Re16,78,N,xx,-1.87572,-1.43925238,0.43646761999999995,0.43646761999999995
mp-1219343,Cu4Sc4Se8,0,Sc,yy,4.49437,4.05792427,-0.43644573,0.43644573
mp-1219343,Cu4Sc4Se8,1,Sc,yy,4.49437,4.05792618,-0.43644382000000004,0.43644382000000004
mp-571288,Ag8K4Se16Ta4,31,Se,zz,-1.91197,-1.4756515,0.43631850000000005,0.43631850000000005
mp-571288,Ag8K4Se16Ta4,23,Se,zz,-1.91197,-1.47566426,0.4363057399999999,0.4363057399999999
mp-35906,Ag3Cl6Y,1,Ag,xx,1.16343,0.72712708,-0.4363029199999999,0.4363029199999999
mp-35906,Ag3Cl6Y,3,Ag,xx,1.16342,0.72713065,-0.4362893499999999,0.4362893499999999
mp-752664,Co6Li6O24P6,29,O,yy,-1.07153,-0.63527316,0.4362568400000001,0.4362568400000001
mp-752664,Co6Li6O24P6,37,O,yy,-1.07153,-0.63527429,0.4362557100000001,0.4362557100000001
mp-752664,Co6Li6O24P6,21,O,yy,-1.07153,-0.63527483,0.43625517000000014,0.43625517000000014
mp-752664,Co6Li6O24P6,37,O,xx,-1.0715,-0.63527262,0.43622737999999994,0.43622737999999994
mp-752664,Co6Li6O24P6,29,O,xx,-1.0715,-0.63527375,0.4362262499999999,0.4362262499999999
mp-752664,Co6Li6O24P6,21,O,xx,-1.0715,-0.63527882,0.4362211799999999,0.4362211799999999
mp-752664,Co6Li6O24P6,25,O,xx,-1.07142,-0.63521695,0.43620305000000004,0.43620305000000004
mp-752664,Co6Li6O24P6,41,O,xx,-1.07142,-0.63521951,0.43620049000000005,0.43620049000000005
mp-1217830,O12Ta2Tl2W2,1,Ta,xx,8.10041,8.53660774,0.4361977400000008,0.4361977400000008
mp-752664,Co6Li6O24P6,33,O,xx,-1.07142,-0.63522363,0.43619637,0.43619637
mp-752664,Co6Li6O24P6,33,O,yy,-1.07141,-0.6352154,0.4361946,0.4361946
mp-752664,Co6Li6O24P6,25,O,yy,-1.07141,-0.63521868,0.43619131999999994,0.43619131999999994
mp-752664,Co6Li6O24P6,41,O,yy,-1.07141,-0.63522172,0.43618828,0.43618828
mp-1217830,O12Ta2Tl2W2,0,Ta,yy,8.10041,8.53658676,0.4361767600000004,0.4361767600000004
mp-13313,ScSe2Tl,1,Tl,yy,1.67991,1.2437433,-0.4361667,0.4361667
mp-1217830,O12Ta2Tl2W2,1,Ta,yy,8.10041,8.53655624,0.43614623999999935,0.43614623999999935
mp-1217830,O12Ta2Tl2W2,0,Ta,xx,8.10041,8.53653145,0.4361214499999999,0.4361214499999999
mp-1030015,Mg108N144W36,0,Mg,yy,2.23414,1.79806113,-0.43607887,0.43607887
mp-583463,Cl18Fe6,20,Cl,xx,-2.03557,-1.5994947,0.43607529999999994,0.43607529999999994
mp-1030015,Mg108N144W36,1,Mg,yy,2.23414,1.79806542,-0.4360745800000001,0.4360745800000001
mp-1030015,Mg108N144W36,54,Mg,yy,2.23414,1.79806614,-0.43607386000000004,0.43607386000000004
mp-1030015,Mg108N144W36,55,Mg,yy,2.23414,1.79807127,-0.4360687299999999,0.4360687299999999
mp-5881,Co8S8Sb8,11,Sb,zz,3.18606,2.74999619,-0.43606380999999983,0.43606380999999983
mp-5881,Co8S8Sb8,13,Sb,zz,3.18606,2.74999762,-0.4360623800000001,0.4360623800000001
mp-5881,Co8S8Sb8,8,Sb,zz,3.18606,2.75001144,-0.4360485599999997,0.4360485599999997
mp-5881,Co8S8Sb8,14,Sb,zz,3.18606,2.75001335,-0.43604664999999976,0.43604664999999976
mp-2008,As4Fe2,0,Fe,yy,-6.43521,-5.99920321,0.43600678999999953,0.43600678999999953
mp-1219343,Cu4Sc4Se8,2,Sc,yy,4.49375,4.05774355,-0.4360064500000007,0.4360064500000007
mp-1219343,Cu4Sc4Se8,3,Sc,yy,4.49375,4.05774689,-0.4360031100000006,0.4360031100000006
mp-722294,N16Nb48Zn48,63,Zn,yy,0.54746,0.11148337,-0.43597663,0.43597663
mp-2008,As4Fe2,1,Fe,yy,-6.43521,-5.99924088,0.4359691199999993,0.4359691199999993
mp-19913,Ba6In4P8,15,P,xx,-2.77066,-2.33469176,0.4359682399999998,0.4359682399999998
mp-722294,N16Nb48Zn48,66,Zn,yy,0.54746,0.11149307,-0.43596693,0.43596693
mp-722294,N16Nb48Zn48,88,Zn,yy,0.54746,0.1114933,-0.43596669999999993,0.43596669999999993
mp-722294,N16Nb48Zn48,78,Zn,yy,0.54746,0.11149488,-0.43596511999999993,0.43596511999999993
mp-722294,N16Nb48Zn48,49,Zn,yy,0.54746,0.11149631,-0.43596368999999996,0.43596368999999996
mp-722294,N16Nb48Zn48,76,Zn,yy,0.54746,0.11149658,-0.43596341999999993,0.43596341999999993
mp-722294,N16Nb48Zn48,85,Zn,yy,0.54746,0.11149679,-0.43596320999999993,0.43596320999999993
mp-722294,N16Nb48Zn48,61,Zn,yy,0.54746,0.11149774,-0.43596225999999993,0.43596225999999993
mp-722294,N16Nb48Zn48,52,Zn,yy,0.54746,0.11150459,-0.43595540999999993,0.43595540999999993
mp-722294,N16Nb48Zn48,51,Zn,yy,0.54746,0.11150521,-0.4359547899999999,0.4359547899999999
mp-722294,N16Nb48Zn48,73,Zn,yy,0.54746,0.11150576,-0.43595423999999994,0.43595423999999994
mp-722294,N16Nb48Zn48,75,Zn,yy,0.54746,0.11150603,-0.4359539699999999,0.4359539699999999
mp-722294,N16Nb48Zn48,64,Zn,yy,0.54746,0.11150888,-0.4359511199999999,0.4359511199999999
mp-7691,B16Mo4Y4,4,B,zz,-0.01552,-0.45147043,-0.43595043,0.43595043
mp-722294,N16Nb48Zn48,90,Zn,yy,0.54746,0.11151123,-0.43594876999999993,0.43594876999999993
mp-722294,N16Nb48Zn48,54,Zn,yy,0.54746,0.11151353,-0.43594647,0.43594647
mp-7691,B16Mo4Y4,7,B,zz,-0.01552,-0.45145795,-0.43593795,0.43593795
mp-722294,N16Nb48Zn48,87,Zn,yy,0.54746,0.11152294,-0.43593705999999993,0.43593705999999993
mp-504952,Ga6In6Se18,13,Se,yy,-2.56992,-2.13400364,0.4359163600000002,0.4359163600000002
mp-19913,Ba6In4P8,16,P,xx,-2.77066,-2.33476853,0.43589147000000006,0.43589147000000006
mp-22877,Cl2V,0,V,yy,2.12249,1.68661261,-0.4358773899999999,0.4358773899999999
mp-27678,Cl6Y4,7,Cl,zz,-0.75634,-0.32050946,0.43583054,0.43583054
mp-22877,Cl2V,0,V,xx,2.12244,1.68662333,-0.43581667000000013,0.43581667000000013
mp-16839,N12Na12W4,25,N,zz,-1.53674,-1.1009289,0.4358111,0.4358111
mp-1228784,Ba10Br4IN5,14,Br,zz,-2.2158,-1.779989,0.43581100000000017,0.43581100000000017
mp-1228784,Ba10Br4IN5,11,Br,zz,-2.2158,-1.77999759,0.4358024100000002,0.4358024100000002
mp-504952,Ga6In6Se18,16,Se,yy,-2.5698,-2.13401198,0.43578801999999994,0.43578801999999994
mp-1029863,K30N38Re14,12,K,zz,1.25911,0.823331,-0.4357789999999999,0.4357789999999999
mp-5881,Co8S8Sb8,12,Sb,zz,3.18577,2.74999666,-0.43577334000000034,0.43577334000000034
mp-5881,Co8S8Sb8,15,Sb,zz,3.18577,2.75001287,-0.43575713000000027,0.43575713000000027
mp-31231,Mo4N14Sr10,4,Sr,xx,3.00712,2.57136726,-0.43575273999999986,0.43575273999999986
mp-5881,Co8S8Sb8,9,Sb,zz,3.18577,2.75002527,-0.43574473000000014,0.43574473000000014
mp-5881,Co8S8Sb8,10,Sb,zz,3.18577,2.75003171,-0.4357382900000002,0.4357382900000002
mp-31231,Mo4N14Sr10,5,Sr,xx,3.00708,2.57137299,-0.4357070100000002,0.4357070100000002
mp-17791,Cd16Se24Si4,26,Se,zz,-2.46041,-2.02472639,0.4356836099999999,0.4356836099999999
mp-17791,Cd16Se24Si4,27,Se,zz,-2.46041,-2.02473211,0.43567789,0.43567789
mp-722294,N16Nb48Zn48,61,Zn,xx,0.54716,0.11148944,-0.43567056,0.43567056
mp-17791,Cd16Se24Si4,39,Se,zz,-2.46041,-2.02474046,0.43566954000000013,0.43566954000000013
mp-722294,N16Nb48Zn48,62,Zn,xx,0.54716,0.11149079,-0.43566921,0.43566921
mp-722294,N16Nb48Zn48,74,Zn,xx,0.54716,0.11149429,-0.43566571,0.43566571
mp-722294,N16Nb48Zn48,50,Zn,xx,0.54716,0.11149469,-0.43566531,0.43566531
mp-722294,N16Nb48Zn48,85,Zn,xx,0.54716,0.1114966,-0.4356634,0.4356634
mp-722294,N16Nb48Zn48,49,Zn,xx,0.54716,0.11149942,-0.43566057999999996,0.43566057999999996
mp-722294,N16Nb48Zn48,88,Zn,xx,0.54716,0.11149962,-0.43566037999999996,0.43566037999999996
mp-722294,N16Nb48Zn48,64,Zn,xx,0.54716,0.11150206,-0.43565793999999997,0.43565793999999997
mp-29877,H27K6Re3,4,K,xx,1.26884,0.83318222,-0.43565778,0.43565778
mp-722294,N16Nb48Zn48,76,Zn,xx,0.54716,0.11150303,-0.43565697,0.43565697
mp-17791,Cd16Se24Si4,38,Se,zz,-2.46041,-2.02475357,0.4356564299999999,0.4356564299999999
mp-722294,N16Nb48Zn48,73,Zn,xx,0.54716,0.11150385,-0.43565614999999996,0.43565614999999996
mp-722294,N16Nb48Zn48,91,Zn,xx,0.54716,0.11150442,-0.43565558,0.43565558
mp-722294,N16Nb48Zn48,67,Zn,xx,0.54716,0.11150649,-0.43565350999999997,0.43565350999999997
mp-722294,N16Nb48Zn48,52,Zn,xx,0.54716,0.11150689,-0.43565310999999995,0.43565310999999995
mp-570219,Br6In2,7,Br,yy,-1.65011,-1.21445704,0.43565295999999987,0.43565295999999987
mp-29894,Hg4O8W2,9,O,xx,-2.12755,-1.69189858,0.4356514199999999,0.4356514199999999
mp-722294,N16Nb48Zn48,86,Zn,xx,0.54716,0.11150959,-0.43565041,0.43565041
mp-722294,N16Nb48Zn48,79,Zn,xx,0.54716,0.11150972,-0.43565027999999995,0.43565027999999995
mp-722294,N16Nb48Zn48,55,Zn,xx,0.54716,0.11151353,-0.43564647,0.43564647
mp-29894,Hg4O8W2,7,O,xx,-2.12755,-1.69190478,0.43564521999999983,0.43564521999999983
mp-35907,La5Te8Tl,10,Te,zz,-3.36501,-2.92937398,0.43563602,0.43563602
mp-546027,Bi2Cr2O6,2,Bi,xx,4.76337,4.32786798,-0.4355020200000004,0.4355020200000004
mp-29151,Cl2Li5N,0,Li,yy,1.19652,0.76103055,-0.43548945000000006,0.43548945000000006
mp-546027,Bi2Cr2O6,3,Bi,xx,4.76347,4.32801533,-0.4354546699999995,0.4354546699999995
mp-1078709,Au2Bi2Na4,5,Bi,xx,-1.88668,-1.45123851,0.4354414899999999,0.4354414899999999
mp-1078709,Au2Bi2Na4,4,Bi,xx,-1.88668,-1.45124257,0.4354374299999999,0.4354374299999999
mp-2514,Mg24P16,5,Mg,xx,2.28865,1.85321283,-0.43543717000000015,0.43543717000000015
mp-583463,Cl18Fe6,16,Cl,xx,-2.0338,-1.59837961,0.43542038999999977,0.43542038999999977
mp-542812,Ga6Te6,2,Ga,zz,1.217,0.78158474,-0.4354152600000001,0.4354152600000001
mp-4809,Ga2HgS4,2,Hg,zz,2.41681,1.98140645,-0.43540355,0.43540355
mp-27678,Cl6Y4,6,Cl,zz,-0.75595,-0.32054913,0.43540087,0.43540087
mp-9273,Au3K3Sb2,4,Sb,zz,-2.62935,-2.193964,0.4353860000000003,0.4353860000000003
mp-27484,O2Tl4,5,O,xx,-2.92,-2.48467898,0.43532101999999995,0.43532101999999995
mp-1219343,Cu4Sc4Se8,0,Sc,zz,3.54596,3.11067295,-0.4352870499999999,0.4352870499999999
mp-1219343,Cu4Sc4Se8,1,Sc,zz,3.54596,3.1106739,-0.4352860999999999,0.4352860999999999
mp-573947,Cs4Mn2Se4,8,Se,xx,-2.58021,-2.14502859,0.4351814100000002,0.4351814100000002
mp-573947,Cs4Mn2Se4,6,Se,xx,-2.58021,-2.14503336,0.43517664000000034,0.43517664000000034
mp-5151,Cd8Ge2S12,15,S,xx,-2.45285,-2.01767588,0.4351741200000001,0.4351741200000001
mp-1029967,N38Rb30W14,80,N,zz,-2.0671,-1.63193095,0.43516904999999984,0.43516904999999984
mp-542812,Ga6Te6,3,Ga,zz,1.21672,0.78158915,-0.43513085000000007,0.43513085000000007
mp-1030015,Mg108N144W36,1,Mg,xx,2.23155,1.79642653,-0.43512346999999996,0.43512346999999996
mp-1030015,Mg108N144W36,55,Mg,xx,2.23155,1.79643464,-0.43511535999999995,0.43511535999999995
mp-1017534,CdSe2Zn,0,Zn,yy,2.28326,1.84814501,-0.43511498999999976,0.43511498999999976
mp-1017534,CdSe2Zn,0,Zn,xx,2.28326,1.84814525,-0.4351147499999999,0.4351147499999999
mp-30001,Ba32N38Nb10,16,Ba,yy,2.95818,2.52307129,-0.4351087100000002,0.4351087100000002
mp-1029967,N38Rb30W14,56,N,yy,-2.64371,-2.20860338,0.43510662,0.43510662
mp-19913,Ba6In4P8,11,P,zz,-3.19347,-2.75837517,0.43509483000000015,0.43509483000000015
mp-19913,Ba6In4P8,13,P,zz,-3.19347,-2.75837636,0.43509363999999984,0.43509363999999984
mp-1030015,Mg108N144W36,0,Mg,xx,2.23138,1.79641759,-0.43496241000000024,0.43496241000000024
mp-1030015,Mg108N144W36,54,Mg,xx,2.23138,1.79643047,-0.43494953000000014,0.43494953000000014
mp-1029967,N38Rb30W14,81,N,zz,-2.06687,-1.63192344,0.4349465600000002,0.4349465600000002
mp-30001,Ba32N38Nb10,17,Ba,yy,2.9579,2.52307272,-0.4348272799999999,0.4348272799999999
mp-28557,Ag4Cl8Pd2,9,Cl,zz,-0.86231,-0.42751521,0.43479479000000004,0.43479479000000004
mp-28557,Ag4Cl8Pd2,7,Cl,zz,-0.86231,-0.42752048,0.43478952000000004,0.43478952000000004
mp-28557,Ag4Cl8Pd2,8,Cl,zz,-0.86231,-0.42753166,0.43477834000000004,0.43477834000000004
mp-28557,Ag4Cl8Pd2,6,Cl,zz,-0.86231,-0.42753661,0.43477339000000004,0.43477339000000004
mp-1103709,Br4Cd2I4Rb4,12,Br,zz,-1.32597,-0.89120978,0.43476022000000014,0.43476022000000014
mp-1103709,Br4Cd2I4Rb4,13,Br,zz,-1.32597,-0.89121318,0.43475682000000004,0.43475682000000004
mp-1029850,Cr14K30N38,5,K,xx,1.12416,0.6894117,-0.4347483000000001,0.4347483000000001
mp-33723,BiBrTe,1,Te,yy,-2.19308,-1.75836205,0.43471795000000024,0.43471795000000024
mp-11342,Ga2Se2,3,Se,yy,-2.25853,-1.82384014,0.43468986,0.43468986
mp-27938,I8S2Tl12,19,I,zz,-1.96158,-1.52693689,0.4346431100000001,0.4346431100000001
mp-27938,I8S2Tl12,15,I,zz,-1.96158,-1.52693725,0.4346427500000001,0.4346427500000001
mp-27938,I8S2Tl12,21,I,zz,-1.96158,-1.5269382,0.4346418000000001,0.4346418000000001
mp-27938,I8S2Tl12,17,I,zz,-1.96158,-1.52693856,0.43464144000000005,0.43464144000000005
mp-27938,I8S2Tl12,20,I,zz,-1.96158,-1.52693868,0.4346413200000001,0.4346413200000001
mp-27938,I8S2Tl12,18,I,zz,-1.96158,-1.52694154,0.43463846000000017,0.43463846000000017
mp-27938,I8S2Tl12,16,I,zz,-1.96158,-1.52694976,0.43463024000000017,0.43463024000000017
mp-27938,I8S2Tl12,14,I,zz,-1.96158,-1.52695179,0.43462821000000007,0.43462821000000007
mp-776470,Hf12N16,0,Hf,yy,5.25549,4.82086515,-0.4346248499999996,0.4346248499999996
mp-776470,Hf12N16,5,Hf,yy,5.25548,4.82087135,-0.4346086500000004,0.4346086500000004
mp-776470,Hf12N16,6,Hf,yy,5.25549,4.82088757,-0.43460243,0.43460243
mp-776470,Hf12N16,11,Hf,yy,5.25548,4.82088566,-0.4345943400000003,0.4345943400000003
mp-2514,Mg24P16,16,Mg,xx,2.05696,1.6223706,-0.4345894000000001,0.4345894000000001
mp-697047,H8Li6Rh2,1,Li,xx,1.19656,0.76204365,-0.4345163500000001,0.4345163500000001
mp-697047,H8Li6Rh2,4,Li,xx,1.19656,0.76205117,-0.43450883000000007,0.43450883000000007
mp-19913,Ba6In4P8,17,P,xx,-2.76812,-2.33366466,0.43445533999999997,0.43445533999999997
mp-1219343,Cu4Sc4Se8,3,Sc,zz,3.54534,3.11091185,-0.43442815,0.43442815
mp-1219343,Cu4Sc4Se8,2,Sc,zz,3.54534,3.11091232,-0.43442767999999976,0.43442767999999976
mp-19913,Ba6In4P8,14,P,xx,-2.76812,-2.33372092,0.43439907999999994,0.43439907999999994
mp-33723,BiBrTe,1,Te,xx,-2.19274,-1.75834763,0.4343923700000001,0.4343923700000001
mp-1103842,Os3P12,12,Os,yy,-5.36031,-4.92595482,0.43435517999999984,0.43435517999999984
mp-540659,B12Ba6O24,3,Ba,zz,2.24985,1.81551504,-0.43433495999999994,0.43433495999999994
mp-540659,B12Ba6O24,0,Ba,zz,2.24985,1.81552255,-0.43432744999999984,0.43432744999999984
mp-569766,I4Te4,3,Te,yy,1.66101,1.22673547,-0.43427453000000016,0.43427453000000016
mp-1008506,HBaGaSi,2,Si,yy,-2.62429,-2.19002676,0.43426323999999994,0.43426323999999994
mp-23205,I2Mg,0,Mg,zz,1.24346,0.80920398,-0.43425601999999996,0.43425601999999996
mp-5151,Cd8Ge2S12,18,S,xx,-2.32537,-1.89121544,0.43415455999999986,0.43415455999999986
mp-1445093,Ca2CrO6W,4,O,zz,-2.48162,-2.04748225,0.4341377500000001,0.4341377500000001
mp-4016,Ga8S16Tl8,27,S,xx,-2.47977,-2.04563451,0.4341354899999996,0.4341354899999996
mp-1990,As16Mg24,10,Mg,xx,1.92104,1.48691726,-0.43412274000000006,0.43412274000000006
mp-1008506,HBaGaSi,2,Si,xx,-2.62395,-2.189996,0.43395399999999995,0.43395399999999995
mp-988996,As2Fe2Sb2,5,As,yy,3.40365,2.96974421,-0.43390578999999985,0.43390578999999985
